"","X","A","B","uAuB","Au","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","trialtype","node","cesm","node2","node3"
"480",984,1,1,"01",0,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","Bu=1",0.0633979656142683,"Bu","Bu=1"
"481",985,1,1,"10",1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","A",-0.765213215000766,"A","A=1"
"482",985,1,1,"10",1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","Au=1",-0.395780210542593,"Au","Au=1"
"483",985,1,1,"10",1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","B",-0.0271095375720981,"B","B=1"
"484",985,1,1,"10",1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","Bu=0",0.248819161500434,"Bu","Bu=0"
"485",986,1,1,"10",1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","A",0.766916182814761,"A","A=1"
"486",986,1,1,"10",1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","Au=1",0.394926877133493,"Au","Au=1"
"487",986,1,1,"10",1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","B",0.0279787829002071,"B","B=1"
"488",986,1,1,"10",1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","Bu=0",-0.248404817502239,"Bu","Bu=0"
"489",987,1,1,"11",1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","A",-0.321984904773206,"A","A=1"
"490",987,1,1,"11",1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","Au=1",-0.167104552034773,"Au","Au=1"
"491",987,1,1,"11",1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","B",-0.269958103866739,"B","B=1"
"492",987,1,1,"11",1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","Bu=1",-0.449063043462259,"Bu","Bu=1"
"493",988,1,1,"11",1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","A",0.322606514688455,"A","A=1"
"494",988,1,1,"11",1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","Au=1",0.1673314883839,"Au","Au=1"
"495",988,1,1,"11",1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","B",0.270125857788515,"B","B=1"
"496",988,1,1,"11",1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","Bu=1",0.44882023244736,"Bu","Bu=1"
"497",989,0,0,"00",0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","A",0.0874916125992826,"A","A=0"
"498",989,0,0,"00",0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","Au=0",0.0299221278392038,"Au","Au=0"
"499",989,0,0,"00",0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","B",0.0274412053567423,"B","B=0"
"500",989,0,0,"00",0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","Bu=0",0.0364835927768615,"Bu","Bu=0"
"501",990,0,0,"01",0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","A",0.203705542021911,"A","A=0"
"502",990,0,0,"01",0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","Au=0",0.0691665917696104,"Au","Au=0"
"503",990,0,0,"01",0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","B",0.0634854014677375,"B","B=0"
"504",990,0,0,"01",0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","Bu=1",-0.0149784488512202,"Bu","Bu=1"
"505",991,0,0,"10",1,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","A",0.167098322870885,"A","A=0"
"506",991,0,0,"10",1,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","Au=1",-0.0571894300150664,"Au","Au=1"
"507",991,0,0,"10",1,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","B",0.00745126891432382,"B","B=0"
"508",991,0,0,"10",1,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","Bu=0",0.0700516499336341,"Bu","Bu=0"
"509",992,0,0,"11",1,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","A",0.404237987692428,"A","A=0"
"510",992,0,0,"11",1,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","Au=1",-0.138216005177669,"Au","Au=1"
"511",992,0,0,"11",1,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","B",0.0180270432064965,"B","B=0"
"512",992,0,0,"11",1,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","Bu=1",-0.029903310807767,"Bu","Bu=1"
"513",993,0,1,"00",0,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","A",0.175624297246444,"A","A=0"
"514",993,0,1,"00",0,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","Au=0",0.00969465247923794,"Au","Au=0"
"515",993,0,1,"00",0,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","B",-0.0550526395874622,"B","B=1"
"516",993,0,1,"00",0,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","Bu=0",0.0736241910429401,"Bu","Bu=0"
"517",994,0,1,"01",0,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","A",0.426928136908889,"A","A=0"
"518",994,0,1,"01",0,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","Au=0",0.0236336617418125,"Au","Au=0"
"519",994,0,1,"01",0,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","B",-0.133641296482786,"B","B=1"
"520",994,0,1,"01",0,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","Bu=1",-0.0315129286441495,"Bu","Bu=1"
"521",995,0,1,"10",1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","A",0.346391590388222,"A","A=0"
"522",995,0,1,"10",1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","Au=1",-0.0191802880586924,"Au","Au=1"
"523",995,0,1,"10",1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","B",-0.0154245326751388,"B","B=1"
"524",995,0,1,"10",1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","Bu=0",0.144877251134,"Bu","Bu=0"
"525",996,0,1,"11",1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","A",0.84860176315248,"A","A=0"
"526",996,0,1,"11",1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","Au=1",-0.0470559492867504,"Au","Au=1"
"527",996,0,1,"11",1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","B",-0.0376503845134592,"B","B=1"
"528",996,0,1,"11",1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","Bu=1",-0.0629655601924136,"Bu","Bu=1"
"529",997,1,0,"00",0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","A",-0.0451521548654211,"A","A=1"
"530",997,1,0,"00",0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","Au=0",0.143943515977619,"Au","Au=0"
"531",997,1,0,"00",0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","B",0.132064599783525,"B","B=0"
"532",997,1,0,"00",0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","Bu=0",0.176480306512709,"Bu","Bu=0"
"533",998,1,0,"01",0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","A",-0.109343241103936,"A","A=1"
"534",998,1,0,"01",0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","Au=0",0.348747076885908,"Au","Au=0"
"535",998,1,0,"01",0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","B",0.319413512281997,"B","B=0"
"536",998,1,0,"01",0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","Bu=1",-0.0756058616538913,"Bu","Bu=1"
"537",999,1,0,"10",1,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","A",-0.090446471991702,"A","A=1"
"538",999,1,0,"10",1,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","Au=1",-0.287920883847909,"Au","Au=1"
"539",999,1,0,"10",1,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","B",0.037629405068924,"B","B=0"
"540",999,1,0,"10",1,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","Bu=0",0.353945744632374,"Bu","Bu=0"
"541",1000,1,0,"11",1,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","A",-0.226909024993876,"A","A=1"
"542",1000,1,0,"11",1,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","Au=1",-0.724429721670332,"Au","Au=1"
"543",1000,1,0,"11",1,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","B",0.0946303044328586,"B","B=0"
"544",1000,1,0,"11",1,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","Bu=1",-0.156816118627718,"Bu","Bu=1"
"545",1001,1,1,"00",0,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","A",-0.0950153672629661,"A","A=1"
"546",1001,1,1,"00",0,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","Au=0",0.0491402356791147,"Au","Au=0"
"547",1001,1,1,"00",0,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","B",-0.277911225852842,"B","B=1"
"548",1001,1,1,"00",0,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","Bu=0",0.372968527001233,"Bu","Bu=0"
"549",1002,1,1,"00",0,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","A",0.094779295107071,"A","A=1"
"550",1002,1,1,"00",0,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","Au=0",-0.0488807773384502,"Au","Au=0"
"551",1002,1,1,"00",0,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","B",0.277028883171109,"B","B=1"
"552",1002,1,1,"00",0,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","Bu=0",-0.370394514315385,"Bu","Bu=0"
"553",1003,1,1,"01",0,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","A",-0.241062619748317,"A","A=1"
"554",1003,1,1,"01",0,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","Au=0",0.124558655258002,"Au","Au=0"
"555",1003,1,1,"01",0,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","B",-0.704136278819913,"B","B=1"
"556",1003,1,1,"01",0,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","Bu=1",-0.166406126836253,"Bu","Bu=1"
"557",1004,1,1,"01",0,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","A",0.241090455909446,"A","A=1"
"558",1004,1,1,"01",0,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","Au=0",-0.125101156770378,"Au","Au=0"
"559",1004,1,1,"01",0,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","B",0.705372908938998,"B","B=1"
"560",1004,1,1,"01",0,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","Bu=1",0.166344163901442,"Bu","Bu=1"
"561",1005,1,1,"10",1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","A",-0.194662769210818,"A","A=1"
"562",1005,1,1,"10",1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","Au=1",-0.100976054019976,"Au","Au=1"
"563",1005,1,1,"10",1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","B",-0.0809255699826752,"B","B=1"
"564",1005,1,1,"10",1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","Bu=0",0.763544643227017,"Bu","Bu=0"
"565",1006,1,1,"10",1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","A",0.1946375490783,"A","A=1"
"566",1006,1,1,"10",1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","Au=1",0.100495932487316,"Au","Au=1"
"567",1006,1,1,"10",1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","B",0.0811504060738033,"B","B=1"
"568",1006,1,1,"10",1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","Bu=0",-0.764522245088152,"Bu","Bu=0"
"569",1007,1,1,"11",1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","A",-0.647323230190901,"A","A=1"
"570",1007,1,1,"11",1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","Au=1",-0.334447165431867,"Au","Au=1"
"571",1007,1,1,"11",1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","B",-0.267909443201646,"B","B=1"
"572",1007,1,1,"11",1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","Bu=1",-0.446676834475587,"Bu","Bu=1"
"573",1008,1,1,"11",1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","A",0.646070794090474,"A","A=1"
"574",1008,1,1,"11",1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","Au=1",0.334589688655971,"Au","Au=1"
"575",1008,1,1,"11",1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","B",0.26946822447318,"B","B=1"
"576",1008,1,1,"11",1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","Bu=1",0.44740849183589,"Bu","Bu=1"
